      177.500      174.205      173.964      176.470      173.983
      178.000      174.742      174.480      176.980      174.511
      178.500      175.251      175.048      177.526      175.053
      179.000      175.776      175.577      178.038      175.586
      179.500      176.277      176.122      178.536      176.122
      180.000      176.777      176.605      179.033      176.633
      180.500      177.277      177.105      179.537      177.151
      181.000      177.794      177.578      180.027      177.653
      181.500      178.262      178.077      180.531      178.148
      182.000      178.740      178.565      181.033      178.654
      182.500      179.245      179.055      181.536      179.147
      183.000      179.706      179.539      182.038      179.622
      183.500      180.179      180.031      182.545      180.105
      184.000      180.675      180.520      183.058      180.589
      184.500      181.141      181.026      183.558      181.085
      185.000      181.602      181.528      184.077      181.590
      185.500      182.067      182.053      184.583      182.094
      186.000      182.548      182.555      185.090      182.583
      186.500      183.050      183.064      185.606      183.096
      187.000      183.577      183.542      186.131      183.607
      187.500      184.153      183.983      186.625      184.147
      188.000      184.755      184.431      187.094      184.676
      188.500      185.347      184.898      187.580      185.229
      189.000      185.877      185.366      188.062      185.746
      189.500      186.359      185.867      188.573      186.246
      190.000      186.858      186.353      189.042      186.724
      190.500      187.361      186.856      189.514      187.199
      191.000      187.838      187.344      189.978      187.702
      191.500      188.273      187.835      190.440      188.194
      192.000      188.693      188.341      190.920      188.657
      192.500      189.191      188.848      191.380      189.132
      193.000      189.679      189.361      191.847      189.591
      193.500      190.163      189.871      192.329      190.063
      194.000      190.655      190.388      192.823      190.533
      194.500      191.172      190.932      193.352      191.036
      195.000      191.684      191.464      193.918      191.557
      195.500      192.198      192.003      194.477      192.084
      196.000      192.731      192.559      195.036      192.616
      196.500      193.276      193.083      195.584      193.133
      197.000      193.816      193.579      196.116      193.640
      197.500      194.406      194.121      196.661      194.161
      198.000      194.960      194.665      197.179      194.693
      198.500      195.454      195.184      197.699      195.257
      199.000      195.954      195.674      198.204      195.815
      199.500      196.500      196.178      198.698      196.348
      200.000      197.031      196.665      199.173      196.846
      200.500      197.557      197.158      199.659      197.372
      201.000      197.977      197.638      200.140      197.893
      201.500      198.359      198.109      200.645      198.415
      202.000      198.753      198.575      201.143      198.904
      202.500      199.215      199.044      201.636      199.395
      203.000      199.717      199.506      202.145      199.879
      203.500      200.189      199.970      202.646      200.385
      204.000      200.641      200.447      203.136      200.878
      204.500      201.131      200.948      203.651      201.363
      205.000      201.639      201.454      204.154      201.883
      205.500      202.126      201.968      204.705      202.409
      206.000      202.600      202.516      205.233      202.921
      206.500      203.059      203.041      205.767      203.412
      207.000      203.536      203.566      206.280      203.911
      207.500      204.036      204.072      206.772      204.431
      208.000      204.564      204.549      207.269      204.962
      208.500      205.144      205.005      207.764      205.479
      209.000      205.692      205.458      208.258      205.992
      209.500      206.285      205.885      208.725      206.496
      210.000      206.823      206.328      209.190      207.001
      210.500      207.313      206.778      209.667      207.505
      211.000      207.761      207.261      210.134      207.988
      211.500      208.210      207.787      210.584      208.496
      212.000      208.684      208.323      211.027      208.997
      212.500      209.197      208.838      211.488      209.499
      213.000      209.675      209.346      211.960      210.004
      213.500      210.133      209.846      212.449      210.499
      214.000      210.608      210.352      212.967      210.986
      214.500      211.089      210.851      213.527      211.507
      215.000      211.588      211.373      214.075      212.015
      215.500      212.079      211.891      214.640      212.539
      216.000      212.628      212.421      215.198      213.047
      216.500      213.138      212.937      215.749      213.576
      217.000      213.618      213.478      216.282      214.088
      217.500      214.112      213.996      216.784      214.602
      218.000      214.618      214.538      217.306      215.138
      218.500      215.158      215.062      217.833      215.648
      219.000      215.815      215.560      218.356      216.184
      219.500      216.346      216.053      218.860      216.732
      220.000      216.789      216.551      219.347      217.288
      220.500      217.215      217.028      219.832      217.817
      221.000      217.660      217.494      220.317      218.319
      221.500      218.070      217.971      220.818      218.820
      222.000      218.569      218.449      221.343      219.299
      222.500      219.086      218.933      221.869      219.767
      223.000      219.633      219.428      222.376      220.245
      223.500      220.092      219.910      222.855      220.738
      224.000      220.514      220.395      223.363      221.241
      224.500      221.020      220.860      223.892      221.752
      225.000      221.484      221.331      224.438      222.241
      225.500      221.983      221.810      224.940      222.762
      226.000      222.538      222.279      225.431      223.259
      226.500      223.086      222.747      225.929      223.781
      227.000      223.629      223.232      226.462      224.331
      227.500      224.167      223.698      226.983      224.866
      228.000      224.674      224.222      227.512      225.406
      228.500      225.151      224.735      228.031      225.916
      229.000      225.611      225.253      228.526      226.452
      229.500      226.064      225.742      229.002      226.964
      230.000      226.538      226.252      229.478      227.474
      230.500      227.019      226.767      229.958      227.975
      231.000      227.509      227.271      230.423      228.444
      231.500      228.004      227.777      230.875      228.891
      232.000      228.486      228.282      231.318      229.359
      232.500      228.960      228.772      231.788      229.839
      233.000      229.451      229.273      232.274      230.339
      233.500      229.968      229.781      232.761      230.817
      234.000      230.458      230.283      233.255      231.311
      234.500      230.975      230.788      233.755      231.824
      235.000      231.471      231.316      234.288      232.352
      235.500      231.979      231.839      234.830      232.871
      236.000      232.482      232.371      235.374      233.397
      236.500      233.008      232.890      235.925      233.921
      237.000      233.536      233.401      236.468      234.455
      237.500      234.052      233.931      237.006      235.012
      238.000      234.551      234.451      237.505      235.560
      238.500      235.058      234.950      238.005      236.088
      239.000      235.538      235.453      238.520      236.590
      239.500      236.028      235.953      239.039      237.130
      240.000      236.522      236.449      239.548      237.663
      240.500      237.006      236.925      240.055      238.184
      241.000      237.480      237.415      240.561      238.679
      241.500      237.962      237.885      241.085      239.179
      242.000      238.442      238.356      241.598      239.671
      242.500      238.899      238.813      242.109      240.155
      243.000      239.368      239.283      242.633      240.623
      243.500      239.835      239.751      243.153      241.088
      244.000      240.308      240.266      243.654      241.556
      244.500      240.783      240.798      244.156      242.052
      245.000      241.240      241.335      244.663      242.542
      245.500      241.711      241.839      245.183      243.046
      246.000      242.232      242.333      245.688      243.572
      246.500      242.798      242.789      246.191      244.100
      247.000      243.381      243.233      246.707      244.635
      247.500      243.953      243.664      247.209      245.177
      248.000      244.472      244.102      247.708      245.692
      248.500      244.977      244.561      248.217      246.238
